date,actual,pred,residual
2011/9/5,0.004375025,0.004375032,-7.20E-09
2011/9/6,0.004375025,0.004375029,-4.10E-09
2011/9/7,0.004375018,0.004375029,-1.05E-08
2011/9/8,0.004375013,0.004375024,-1.06E-08
2011/9/9,0.004375016,0.004375018,-1.69E-09
2011/9/10,0.004375015,0.004375019,-3.34E-09
2011/9/11,0.004375007,0.004375019,-1.13E-08
2011/9/12,0.004375002,0.004375012,-9.95E-09
2011/9/13,0.004374997,0.004375007,-9.34E-09
2011/9/14,0.004374989,0.004375001,-1.22E-08
2011/9/15,0.004374985,0.004374993,-8.20E-09
2011/9/16,0.004374974,0.004374988,-1.42E-08
2011/9/17,0.004374962,0.004374979,-1.70E-08
2011/9/18,0.004374952,0.004374966,-1.43E-08
2011/9/20,0.004374927,0.004374955,-2.78E-08
2011/9/21,0.004374913,0.004374933,-1.95E-08
2011/9/23,0.004374891,0.004374916,-2.54E-08
2011/9/25,0.00437483,0.004374894,-6.39E-08
2011/9/26,0.004374826,0.00437484,-1.38E-08
2011/9/28,0.004374798,0.004374822,-2.46E-08
2011/9/29,0.004374757,0.004374796,-3.90E-08
2011/10/2,0.00437475,0.004374756,-5.80E-09
2011/10/3,0.004374743,0.004374743,-2.15E-10
2011/10/4,0.004374745,0.004374734,1.13E-08
2011/10/6,0.004374739,0.004374735,3.79E-09
2011/10/7,0.004374738,0.004374731,6.93E-09
2011/10/8,0.004374738,0.00437473,7.84E-09
2011/10/9,0.004374727,0.004374729,-1.65E-09
2011/10/10,0.004374726,0.00437472,6.35E-09
2011/10/11,0.004374721,0.004374717,3.94E-09
2011/10/12,0.004374715,0.004374713,2.78E-09
2011/10/13,0.004374705,0.004374707,-1.78E-09
2011/10/14,0.004374702,0.004374697,5.21E-09
2011/10/15,0.004374687,0.004374692,-5.11E-09
2011/10/16,0.004374683,0.004374679,4.65E-09
2011/10/17,0.004375452,0.004374673,7.79E-07
2011/10/19,0.004375416,0.004375379,3.68E-08
2011/10/21,0.00437538,0.004375397,-1.70E-08
2011/10/22,0.004375366,0.004375401,-3.53E-08
2011/10/23,0.004375346,0.004375393,-4.67E-08
2011/10/24,0.004375329,0.004375375,-4.53E-08
2011/10/25,0.004375307,0.004375356,-4.85E-08
2011/10/26,0.004375286,0.004375335,-4.86E-08
2011/10/27,0.00437527,0.004375313,-4.31E-08
2011/10/28,0.004375256,0.004375294,-3.76E-08
2011/10/29,0.004375255,0.004375278,-2.30E-08
2011/10/30,0.004375251,0.004375271,-2.05E-08
2011/10/31,0.004375243,0.004375266,-2.37E-08
2011/11/1,0.004375245,0.004375259,-1.39E-08
2011/11/2,0.004375237,0.004375259,-2.21E-08
2011/11/4,0.00437524,0.004375253,-1.29E-08
2011/11/5,0.004375237,0.004375253,-1.62E-08
2011/11/7,0.004375232,0.004375251,-1.85E-08
2011/11/10,0.004375204,0.004375247,-4.31E-08
2011/11/12,0.004375211,0.004375226,-1.57E-08
2011/11/13,0.004375187,0.004375224,-3.65E-08
2011/11/16,0.004374976,0.004375206,-2.30E-07
2011/11/17,0.004375199,0.004375053,1.46E-07
2011/11/18,0.004375115,0.004375165,-5.08E-08
2011/11/20,0.004374988,0.004375133,-1.45E-07
2011/11/21,0.004374989,0.004375034,-4.54E-08
2011/11/23,0.004375002,0.004375002,8.17E-10
2011/11/25,0.00437499,0.004375001,-1.12E-08
2011/11/26,0.004374971,0.004374993,-2.18E-08
2011/11/27,0.004374984,0.004374978,6.25E-09
2011/11/30,0.004374972,0.004374984,-1.14E-08
2011/12/3,0.004374952,0.004374976,-2.35E-08
2011/12/4,0.004374949,0.004374958,-9.01E-09
2011/12/6,0.004374941,0.004374951,-9.90E-09
2011/12/8,0.00437472,0.004374943,-2.23E-07
2011/12/9,0.004374919,0.004374768,1.52E-07
2011/12/10,0.004374898,0.004374885,1.31E-08
2011/12/12,0.00437487,0.004374891,-2.12E-08
2011/12/13,0.004374868,0.004374874,-5.88E-09
2011/12/14,0.004374851,0.004374868,-1.72E-08
2011/12/15,0.00437483,0.00437485,-2.03E-08
2011/12/17,0.004374802,0.004374829,-2.75E-08
2011/12/19,0.004374791,0.004374801,-1.07E-08
